QueryNumber;DocInfos
1;[728, '1175', 0.004731397041136923]
1;[729, '707', 0.004687863839561632]
1;[730, '111', 0.004680741838474136]
1;[731, '1210', 0.00466646292956095]
1;[732, '363', 0.004650106163877086]
1;[733, '1162', 0.0046321443804125785]
1;[734, '706', 0.004604785720942979]
1;[735, '436', 0.004587090656067618]
1;[736, '279', 0.00458599479739798]
1;[737, '486', 0.004511872634487637]
1;[738, '931', 0.004477993657340016]
1;[739, '134', 0.004439890503478048]
1;[740, '1021', 0.004438706134318779]
1;[741, '482', 0.004435352542754931]
1;[742, '416', 0.004396033909342811]
1;[743, '155', 0.004377161307424506]
1;[744, '685', 0.004351997832112935]
1;[745, '956', 0.00434549569485418]
1;[746, '312', 0.004308845007981279]
1;[747, '517', 0.004291284544287749]
1;[748, '245', 0.004231189677634925]
1;[749, '234', 0.00421818650859698]
1;[750, '161', 0.004215795744783057]
1;[751, '947', 0.00417322784604051]
1;[752, '702', 0.004158146138172064]
1;[753, '261', 0.004125962864488157]
1;[754, '608', 0.004121964765602125]
1;[755, '896', 0.004118938552034674]
1;[756, '83', 0.004098096674700972]
1;[757, '300', 0.00409583241973075]
1;[758, '591', 0.00408580380148927]
1;[759, '93', 0.0040047132200360476]
1;[760, '1138', 0.003963654744128551]
1;[761, '653', 0.003958217611133468]
1;[762, '255', 0.003935300791455956]
1;[763, '572', 0.0039133133906422675]
1;[764, '647', 0.003873720120689672]
1;[765, '535', 0.003853974064150529]
1;[766, '22', 0.0038535191148563012]
1;[767, '686', 0.003841996765808545]
1;[768, '771', 0.003803951708386504]
1;[769, '203', 0.0037966587922638054]
1;[770, '1200', 0.003785564059431489]
1;[771, '1157', 0.003751422754906052]
1;[772, '1140', 0.003741560553555442]
1;[773, '1146', 0.003711730082694296]
1;[774, '259', 0.0036011804328460184]
1;[775, '1222', 0.003573366183343888]
1;[776, '976', 0.0035687129417277122]
1;[777, '410', 0.0035542373245118484]
1;[778, '795', 0.003462451495023901]
1;[779, '248', 0.003444778859996971]
1;[780, '573', 0.0034231074437117747]
1;[781, '98', 0.0033549864681868898]
1;[782, '104', 0.0033460612229051535]
1;[783, '613', 0.00333347427521739]
1;[784, '123', 0.003310963557562497]
1;[785, '748', 0.0032627091351330596]
1;[786, '18', 0.003232154799018907]
1;[787, '360', 0.0031738668848330757]
1;[788, '77', 0.0030756637565660873]
1;[789, '1034', 0.0030620248442384122]
1;[790, '585', 0.0030104922569481204]
1;[791, '575', 0.0028873942397673337]
1;[792, '393', 0.002826253456890301]
1;[793, '895', 0.0028126611786667083]
1;[794, '955', 0.0027664944946738054]
1;[795, '993', 0.0027604692557081476]
1;[796, '565', 0.0027203797665986515]
1;[797, '348', 0.002716975311934956]
1;[798, '215', 0.002497026850623261]
1;[799, '660', 0.0016360345631132197]
2;[1, '761', 0.28049756749737453]
2;[2, '160', 0.2312807661419237]
2;[3, '592', 0.23022100195355072]
2;[4, '498', 0.22569476849360087]
2;[5, '1170', 0.22065435421052704]
2;[6, '980', 0.20556009763616087]
2;[7, '1', 0.17055521038629318]
2;[8, '590', 0.17016141751207645]
2;[9, '754', 0.15749392628642414]
2;[10, '437', 0.14434781134167568]
2;[11, '733', 0.1419931262525994]
2;[12, '1223', 0.14031063112269979]
2;[13, '6', 0.12642807959807367]
2;[14, '111', 0.1260925565784118]
2;[15, '189', 0.12054196684184802]
2;[16, '925', 0.11852510714747622]
2;[17, '1078', 0.11398513952975789]
2;[18, '265', 0.11330707223663963]
2;[19, '459', 0.11289692879319937]
2;[20, '769', 0.10733709986541161]
2;[21, '297', 0.10646291540861101]
2;[22, '481', 0.10610125598097354]
2;[23, '271', 0.10417806918217906]
2;[24, '711', 0.10236968412677776]
2;[25, '912', 0.10216249683724155]
2;[26, '1080', 0.10066104225459901]
2;[27, '499', 0.09843948687382371]
2;[28, '159', 0.09798372374060382]
2;[29, '62', 0.09580281737601833]
2;[30, '1197', 0.09405061418909524]
2;[31, '555', 0.09344924503540551]
2;[32, '11', 0.09047286562728302]
2;[33, '301', 0.08939881740433635]
2;[34, '151', 0.08706145162433514]
2;[35, '179', 0.08528635551106376]
2;[36, '333', 0.08472418646425942]
2;[37, '511', 0.08231462953112571]
2;[38, '478', 0.08209829997151007]
2;[39, '1109', 0.08199454031760277]
2;[40, '1211', 0.0819303246698895]
2;[41, '1071', 0.08113925060038535]
2;[42, '463', 0.08093394829925493]
2;[43, '452', 0.07934159144738528]
2;[44, '176', 0.07874301526765755]
2;[45, '80', 0.07862968000559527]
2;[46, '682', 0.07800612545892197]
2;[47, '1125', 0.07607462749712232]
2;[48, '25', 0.0759560855477829]
2;[49, '427', 0.0754588983221603]
2;[50, '975', 0.07430874362967252]
2;[51, '325', 0.07243665402982674]
2;[52, '768', 0.07183723319751219]
2;[53, '874', 0.07147987478155475]
2;[54, '556', 0.07067925007888166]
2;[55, '827', 0.0701001869533571]
2;[56, '1137', 0.06965037214103299]
2;[57, '1091', 0.06950436494053401]
2;[58, '1064', 0.0686849048275315]
2;[59, '1067', 0.06833589320103733]
2;[60, '758', 0.06824348821389914]
2;[61, '505', 0.0679179705916354]
2;[62, '767', 0.0671059233538958]
2;[63, '550', 0.06702347390727888]
2;[64, '921', 0.06658152144807507]
2;[65, '487', 0.0663357861534891]
2;[66, '790', 0.0661130786944477]
2;[67, '1173', 0.06581439790535618]
2;[68, '776', 0.06570544085098626]
2;[69, '1238', 0.065020487209495]
2;[70, '441', 0.06421537969858417]
2;[71, '270', 0.06409647490858385]
2;[72, '1102', 0.06121980601518888]
2;[73, '609', 0.06111405042218024]
2;[74, '618', 0.061001538537142325]
2;[75, '598', 0.060965207781878056]
2;[76, '135', 0.06094567801459079]
2;[77, '913', 0.06092662575525225]
2;[78, '1156', 0.060661354317957605]
2;[79, '7', 0.059903596393556635]
2;[80, '345', 0.05975484761500415]
2;[81, '1171', 0.058792504215593386]
2;[82, '95', 0.05842577150963073]
2;[83, '588', 0.05786530520148218]
2;[84, '17', 0.05784533246022252]
2;[85, '1145', 0.05784020184791422]
2;[86, '571', 0.05751098299294302]
2;[87, '429', 0.057494300482819734]
2;[88, '114', 0.05630266447196206]
2;[89, '788', 0.0553928537581042]
2;[90, '432', 0.05523534330721882]
2;[91, '568', 0.054841998707248554]
2;[92, '377', 0.05468863151720576]
2;[93, '823', 0.05451094256461858]
2;[94, '417', 0.05446822793347689]
2;[95, '634', 0.05444096961643235]
2;[96, '457', 0.054374183330402955]
2;[97, '225', 0.053968792828805505]
2;[98, '1112', 0.053685823793341345]
2;[99, '915', 0.053231522481455136]
2;[100, '867', 0.05245826295778007]
2;[101, '736', 0.051900785559545706]
2;[102, '400', 0.051821669960792176]
2;[103, '1192', 0.05140669303242309]
2;[104, '989', 0.05120508843322609]
2;[105, '863', 0.05116315160728745]
2;[106, '41', 0.05109514772398098]
2;[107, '882', 0.05055101673130009]
2;[108, '666', 0.05030356213007543]
2;[109, '226', 0.04956383647692445]
2;[110, '517', 0.04954334082690669]
2;[111, '910', 0.04942494723289546]
2;[112, '909', 0.048618179681226496]
2;[113, '107', 0.047940294942885896]
2;[114, '32', 0.04786719340024543]
2;[115, '1019', 0.04767418213398751]
2;[116, '896', 0.047199086770656144]
2;[117, '473', 0.04717219337672961]
2;[118, '501', 0.04710923032786505]
2;[119, '148', 0.0468722396948972]
2;[120, '1180', 0.045632610204047325]
2;[121, '56', 0.044754947791219024]
2;[122, '614', 0.044750652214720354]
2;[123, '266', 0.04456533196553626]
2;[124, '564', 0.044465625296545234]
2;[125, '1079', 0.04375772673734376]
2;[126, '600', 0.043699827691652426]
2;[127, '742', 0.043658052942265366]
2;[128, '1175', 0.0428158132588838]
2;[129, '137', 0.0424482392302408]
2;[130, '958', 0.042352680084974274]
2;[131, '57', 0.04227283381726141]
2;[132, '1215', 0.04198772773453066]
2;[133, '262', 0.04197580570044387]
2;[134, '187', 0.0418390782865137]
2;[135, '956', 0.04155151283067102]
2;[136, '282', 0.041524073612023794]
2;[137, '103', 0.040865342445287736]
2;[138, '515', 0.04063576496106505]
2;[139, '28', 0.04056774214225828]
2;[140, '922', 0.04051697721514381]
2;[141, '1081', 0.04003890046023874]
2;[142, '1065', 0.039717328932327205]
2;[143, '15', 0.03943143266424349]
2;[144, '322', 0.038791004019230316]
2;[145, '690', 0.03848290362636409]
2;[146, '533', 0.03844440658525414]
2;[147, '440', 0.03782253017669529]
2;[148, '879', 0.037765778208479095]
2;[149, '696', 0.03766485765550995]
2;[150, '157', 0.03751342909396866]
2;[151, '969', 0.03726761094064886]
2;[152, '929', 0.03722000043357513]
2;[153, '889', 0.0371419213472003]
2;[154, '724', 0.03663832237630641]
2;[155, '202', 0.036103766745489915]
2;[156, '988', 0.03590955139109949]
2;[157, '651', 0.03567984997343678]
2;[158, '962', 0.03546578727915513]
2;[159, '1135', 0.03539128199840164]
2;[160, '177', 0.03534578365483315]
2;[161, '546', 0.0353256041686485]
2;[162, '559', 0.03507034478130003]
2;[163, '392', 0.034933417539173194]
2;[164, '321', 0.0346449460886282]
2;[165, '373', 0.0338276315114857]
2;[166, '514', 0.03366834057804346]
2;[167, '439', 0.033641310413869877]
2;[168, '447', 0.03347550152925282]
2;[169, '842', 0.03344575541163244]
2;[170, '540', 0.03311222781298301]
2;[171, '219', 0.03273380370500867]
2;[172, '311', 0.03272218248852449]
2;[173, '346', 0.03271112696144473]
2;[174, '1103', 0.03264734944920607]
2;[175, '872', 0.032578345886094706]
2;[176, '531', 0.032340333250042964]
2;[177, '837', 0.032295031831711785]
2;[178, '1063', 0.03210376700339327]
2;[179, '324', 0.03186788166161072]
2;[180, '716', 0.031833255654482744]
2;[181, '542', 0.031484550679904064]
2;[182, '458', 0.0313668724348889]
2;[183, '485', 0.031197432721761117]
2;[184, '983', 0.030928719773939805]
2;[185, '188', 0.030713306577501976]
2;[186, '125', 0.030516617756800417]
2;[187, '134', 0.03050782697025523]
2;[188, '302', 0.030390886343468176]
2;[189, '166', 0.030385889399158636]
2;[190, '873', 0.02985286846201955]
2;[191, '903', 0.029388205020809903]
2;[192, '887', 0.028581565942956386]
2;[193, '784', 0.028546292969314848]
2;[194, '1051', 0.028368319760878537]
2;[195, '778', 0.028270812882904128]
2;[196, '118', 0.028242652025830525]
2;[197, '1066', 0.027953284574045424]
2;[198, '503', 0.02765784241234546]
2;[199, '914', 0.027629472852529216]
2;[200, '898', 0.027439628515566628]
2;[201, '31', 0.02729509945779169]
2;[202, '589', 0.026899285083213705]
2;[203, '1033', 0.02668045046077875]
2;[204, '1082', 0.02667379726561282]
2;[205, '210', 0.0261366220265633]
2;[206, '497', 0.026117546975893396]
2;[207, '787', 0.026106153320960442]
2;[208, '820', 0.02583368448605861]
2;[209, '782', 0.025829823547395117]
2;[210, '343', 0.02569141785707194]
2;[211, '523', 0.025577610711409005]
2;[212, '1188', 0.02556395945928117]
2;[213, '970', 0.02536301786009002]
2;[214, '453', 0.02531599361858321]
2;[215, '243', 0.025187599478388868]
2;[216, '864', 0.02499055397494405]
2;[217, '1121', 0.024989870910277896]
2;[218, '905', 0.024925757819469693]
2;[219, '1169', 0.024758740040351303]
2;[220, '1096', 0.024747560797335238]
2;[221, '810', 0.024730144404400793]
2;[222, '1029', 0.024682517279469]
2;[223, '683', 0.024654528423211464]
2;[224, '99', 0.024539936461911372]
2;[225, '982', 0.024443346127908657]
2;[226, '1168', 0.0243907837370708]
2;[227, '935', 0.024370956369046112]
2;[228, '212', 0.0243562414489662]
2;[229, '146', 0.024320755950669935]
2;[230, '386', 0.024077192471745522]
2;[231, '101', 0.024032557994133397]
2;[232, '43', 0.023976599272638646]
2;[233, '288', 0.023911264359953686]
2;[234, '973', 0.023405579913967967]
2;[235, '570', 0.023142237599032982]
2;[236, '152', 0.023094610104501638]
2;[237, '403', 0.02299994513430789]
2;[238, '840', 0.022932842743258373]
2;[239, '901', 0.022877051555515615]
2;[240, '502', 0.022684150353319842]
2;[241, '47', 0.022664461499631607]
2;[242, '124', 0.022525849954841956]
2;[243, '878', 0.022315504068376266]
2;[244, '200', 0.022266091489607037]
2;[245, '94', 0.022254059542034865]
2;[246, '184', 0.02204830321389021]
2;[247, '957', 0.021660322840328695]
2;[248, '74', 0.02159270527458382]
2;[249, '438', 0.021569484689345136]
2;[250, '710', 0.021567748957301427]
2;[251, '110', 0.021511327272820964]
2;[252, '1092', 0.021500529286244713]
2;[253, '813', 0.021493658727147327]
2;[254, '1216', 0.021480048656390333]
2;[255, '299', 0.021345188452497353]
2;[256, '725', 0.02130487623679052]
2;[257, '731', 0.021299930881167405]
2;[258, '865', 0.0212541431860309]
2;[259, '48', 0.02124607887450652]
2;[260, '365', 0.021223444253019356]
2;[261, '707', 0.021210934211675737]
2;[262, '987', 0.021190587987755957]
2;[263, '398', 0.021182932357488905]
2;[264, '366', 0.02111718986035041]
2;[265, '1040', 0.020891002723243384]
2;[266, '677', 0.020878988512252863]
2;[267, '316', 0.020796591524496325]
2;[268, '1199', 0.020764514299704988]
2;[269, '430', 0.02075404230491983]
2;[270, '804', 0.02075032532961774]
2;[271, '581', 0.02058319328006592]
2;[272, '104', 0.02054540941217908]
2;[273, '836', 0.020502872895498507]
2;[274, '821', 0.020454751363225335]
2;[275, '687', 0.020352919103369338]
2;[276, '1073', 0.02032045091342392]
2;[277, '296', 0.02023878270348685]
2;[278, '615', 0.020115071302314734]
2;[279, '808', 0.020106669524350494]
2;[280, '538', 0.02003426542302715]
2;[281, '679', 0.019960925656956667]
2;[282, '999', 0.019939756034370888]
2;[283, '462', 0.019827336093297496]
2;[284, '714', 0.019777195937184914]
2;[285, '638', 0.019745576529496517]
2;[286, '1097', 0.019723831531338838]
2;[287, '1039', 0.019646005126978856]
2;[288, '477', 0.019551897935050945]
2;[289, '264', 0.019527951798707935]
2;[290, '141', 0.019353908682890622]
2;[291, '222', 0.01924075023764856]
2;[292, '331', 0.019205101239124712]
2;[293, '703', 0.01913687036826786]
2;[294, '81', 0.019028213783867008]
2;[295, '256', 0.01893968786140124]
2;[296, '1234', 0.018874114165188107]
2;[297, '774', 0.018771782382617494]
2;[298, '693', 0.01876166444854962]
2;[299, '611', 0.01876156876538193]
2;[300, '106', 0.018682469986835988]
2;[301, '627', 0.018678469520385016]
2;[302, '261', 0.01866853003278759]
2;[303, '699', 0.01866012382771154]
2;[304, '1149', 0.018643414042965756]
2;[305, '178', 0.018641797073995103]
2;[306, '822', 0.018614712840595887]
2;[307, '475', 0.01854522322231536]
2;[308, '1118', 0.01848306257974329]
2;[309, '809', 0.018466679349111552]
2;[310, '658', 0.018445199596106986]
2;[311, '676', 0.01836096938172866]
2;[312, '208', 0.018258962136719105]
2;[313, '180', 0.018064332289873076]
2;[314, '474', 0.017851890199068562]
2;[315, '407', 0.017669402247477938]
2;[316, '1099', 0.01763786533374363]
2;[317, '777', 0.017572144019805468]
2;[318, '8', 0.017390782790883103]
2;[319, '805', 0.017290262491604595]
2;[320, '694', 0.017272032752486198]
2;[321, '771', 0.017211542867363382]
2;[322, '496', 0.017205962888072714]
2;[323, '766', 0.01709636537986263]
2;[324, '223', 0.01701091085533568]
2;[325, '1048', 0.016894505905874845]
2;[326, '305', 0.01669150634105095]
2;[327, '326', 0.01660099073912385]
2;[328, '1075', 0.01655023696075523]
2;[329, '1227', 0.016409957520530618]
2;[330, '490', 0.0163578253823587]
2;[331, '314', 0.016266651697790905]
2;[332, '396', 0.016239748306577435]
2;[333, '290', 0.0160963810946064]
2;[334, '1028', 0.015921066844549418]
2;[335, '50', 0.01584806775320047]
2;[336, '451', 0.0158040295054595]
2;[337, '206', 0.01578270273438071]
2;[338, '587', 0.015772740729693226]
2;[339, '472', 0.01576652015070168]
2;[340, '347', 0.015715877212640415]
2;[341, '848', 0.01569808252922969]
2;[342, '379', 0.01555545277993408]
2;[343, '434', 0.015531189906934062]
2;[344, '491', 0.015378861179072346]
2;[345, '553', 0.015172384840819807]
2;[346, '1010', 0.01513053151998018]
2;[347, '1194', 0.015092865380419719]
2;[348, '800', 0.015010888239539746]
2;[349, '61', 0.014990287532891224]
2;[350, '1120', 0.014958673089328179]
2;[351, '13', 0.014951899580571935]
2;[352, '370', 0.014938670345715726]
2;[353, '454', 0.014851466699905912]
2;[354, '684', 0.014805600128589457]
2;[355, '978', 0.014749548834273662]
2;[356, '870', 0.014738319407645471]
2;[357, '334', 0.014700137137228399]
2;[358, '892', 0.01469215976902561]
2;[359, '411', 0.014644507170804401]
2;[360, '652', 0.014641490901200966]
2;[361, '37', 0.014575440834485903]
2;[362, '1213', 0.014471158890023497]
2;[363, '281', 0.01441003564392822]
2;[364, '856', 0.014254158737383466]
2;[365, '985', 0.014161029635820905]
2;[366, '174', 0.014130524391943443]
2;[367, '1041', 0.014129404798612593]
2;[368, '812', 0.01408366411783453]
2;[369, '190', 0.013967741537236138]
2;[370, '1044', 0.013933576871856973]
2;[371, '77', 0.01391629617038089]
2;[372, '58', 0.013839704905385334]
2;[373, '765', 0.013750895551023917]
2;[374, '1117', 0.013744038632221695]
2;[375, '69', 0.013698915557879048]
2;[376, '738', 0.013698559875822254]
2;[377, '163', 0.013698393610071809]
2;[378, '952', 0.013693213308260633]
2;[379, '606', 0.013610223461712648]
2;[380, '253', 0.01357982229222507]
2;[381, '385', 0.013518404733783327]
2;[382, '260', 0.013498077379370995]
2;[383, '543', 0.013414102754816205]
2;[384, '860', 0.013339357764711186]
2;[385, '1104', 0.013254988296106199]
2;[386, '917', 0.013227231376113526]
2;[387, '216', 0.01321115773948842]
2;[388, '967', 0.013162421709939235]
2;[389, '183', 0.013102786965066488]
2;[390, '294', 0.013053128414718266]
2;[391, '228', 0.012977634004341019]
2;[392, '209', 0.012973536376169553]
2;[393, '76', 0.012955147587081911]
2;[394, '133', 0.012914867108744137]
2;[395, '72', 0.012829715367633552]
2;[396, '1012', 0.012781519086666962]
2;[397, '123', 0.012741809925432817]
2;[398, '87', 0.012648135608585688]
2;[399, '232', 0.012570087346277984]
2;[400, '521', 0.012520182192271996]
2;[401, '955', 0.012517414057183108]
2;[402, '18', 0.012438524732357176]
2;[403, '902', 0.012407780494097046]
2;[404, '355', 0.012386539325256893]
2;[405, '1151', 0.01237248017363113]
2;[406, '442', 0.012175139697476401]
2;[407, '3', 0.012122265742691488]
2;[408, '380', 0.012088215345329624]
2;[409, '1124', 0.011959624575619629]
2;[410, '773', 0.011895928062698466]
2;[411, '66', 0.011793131384051412]
2;[412, '1006', 0.011777106351738951]
2;[413, '120', 0.01164414542527603]
2;[414, '1105', 0.011604537888698703]
2;[415, '1101', 0.011552561918601689]
2;[416, '719', 0.011458800665492779]
2;[417, '807', 0.011310474228243073]
2;[418, '1236', 0.011261350129728237]
2;[419, '541', 0.011221620583906492]
2;[420, '1098', 0.011099941283946393]
2;[421, '2', 0.011013160550802283]
2;[422, '610', 0.011004000978522829]
2;[423, '1090', 0.010943994400663992]
2;[424, '1201', 0.010922279848938067]
2;[425, '445', 0.010834098131402575]
2;[426, '1016', 0.010797769042979759]
2;[427, '70', 0.010765071444349518]
2;[428, '753', 0.010721779116719515]
2;[429, '201', 0.010708384593177358]
2;[430, '726', 0.010706377180700848]
2;[431, '1119', 0.010703332919041726]
2;[432, '529', 0.010650303238458884]
2;[433, '358', 0.010560700008789406]
2;[434, '436', 0.010512732208333205]
