QueryNumber;DocInfos
1;[728, '605', 0.006058988584806931]
1;[729, '902', 0.006042379162695868]
1;[730, '221', 0.006029983096723535]
1;[731, '1052', 0.006027667715025828]
1;[732, '843', 0.006011107066035087]
1;[733, '454', 0.006009970077092042]
1;[734, '92', 0.005999001464532732]
1;[735, '336', 0.0059815757800676505]
1;[736, '1212', 0.0059815424903066775]
1;[737, '146', 0.005947864969195909]
1;[738, '553', 0.005909608131654339]
1;[739, '752', 0.005902385449402761]
1;[740, '15', 0.005900774489804481]
1;[741, '643', 0.005860697586015232]
1;[742, '1134', 0.005807511379181139]
1;[743, '718', 0.005760415489090299]
1;[744, '731', 0.005721681522198684]
1;[745, '1010', 0.00571619171636883]
1;[746, '1113', 0.005714872423596707]
1;[747, '69', 0.0057023426167651685]
1;[748, '13', 0.005674296830298459]
1;[749, '278', 0.0056565563805849196]
1;[750, '598', 0.0056510887283308855]
1;[751, '886', 0.005640696098140788]
1;[752, '110', 0.0056314588797349305]
1;[753, '659', 0.0056048454505898855]
1;[754, '584', 0.005576581432546004]
1;[755, '717', 0.005539860905871603]
1;[756, '72', 0.0054528687984275615]
1;[757, '143', 0.005391897776443877]
1;[758, '337', 0.005379218848745691]
1;[759, '569', 0.0053433342080343145]
1;[760, '832', 0.005330526992848059]
1;[761, '86', 0.005323645624902515]
1;[762, '108', 0.005245080199389788]
1;[763, '1073', 0.00523991916989971]
1;[764, '368', 0.005219925750625737]
1;[765, '995', 0.0052163689865528055]
1;[766, '1085', 0.00521317570291381]
1;[767, '418', 0.005212453111263218]
1;[768, '209', 0.0052073084919898776]
1;[769, '443', 0.005175819444188184]
1;[770, '409', 0.005159249558879556]
1;[771, '953', 0.00515807310058247]
1;[772, '276', 0.0051452229147115796]
1;[773, '196', 0.005140070286324803]
1;[774, '855', 0.005119380092561067]
1;[775, '946', 0.005112277944715778]
1;[776, '616', 0.005087031942661964]
1;[777, '773', 0.0050309228136950004]
1;[778, '425', 0.0050303402870591285]
1;[779, '898', 0.005029996476536625]
1;[780, '822', 0.004984888909520141]
1;[781, '283', 0.0048975935268218765]
1;[782, '297', 0.004864116475354357]
1;[783, '371', 0.0048606304683177365]
1;[784, '1030', 0.004826678776203817]
1;[785, '726', 0.00478157395496384]
1;[786, '1096', 0.004772725348273827]
1;[787, '1198', 0.004767660447876849]
1;[788, '442', 0.004760886096281084]
1;[789, '1038', 0.004740767108721047]
1;[790, '841', 0.0047251323379374046]
1;[791, '408', 0.004699320674784053]
1;[792, '1128', 0.004672629827373349]
1;[793, '1127', 0.004624493801373518]
1;[794, '377', 0.004617019382685778]
1;[795, '1115', 0.004616752172868155]
1;[796, '599', 0.004611101285399645]
1;[797, '124', 0.00458823853028763]
1;[798, '5', 0.004570016278565886]
1;[799, '95', 0.004529859274367397]
1;[800, '286', 0.004516588714743087]
1;[801, '683', 0.004515741634341726]
1;[802, '136', 0.004490417448854936]
1;[803, '750', 0.004487962048909404]
1;[804, '849', 0.004433536523753596]
1;[805, '933', 0.0044310952538019685]
1;[806, '432', 0.004410532002098471]
1;[807, '176', 0.00434931038441633]
1;[808, '342', 0.004330409015260498]
1;[809, '749', 0.0043303585777213684]
1;[810, '1162', 0.004325929742802072]
1;[811, '1210', 0.004310862316150317]
1;[812, '279', 0.004273314308080448]
1;[813, '363', 0.0042185661140381496]
1;[814, '230', 0.004189735415483119]
1;[815, '34', 0.004140357247913741]
1;[816, '707', 0.004113910983754111]
1;[817, '436', 0.004096036026534778]
1;[818, '862', 0.004041656830949985]
1;[819, '1021', 0.004040765652795671]
1;[820, '202', 0.004029959739575899]
1;[821, '155', 0.0040275446292581335]
1;[822, '312', 0.003983643276636869]
1;[823, '931', 0.003920796782677956]
1;[824, '83', 0.003900543664052181]
1;[825, '261', 0.003896450553475209]
1;[826, '1175', 0.003884342418260841]
1;[827, '591', 0.003855233944609838]
1;[828, '702', 0.003835883416620521]
1;[829, '245', 0.0038336101393455124]
1;[830, '416', 0.0038283446479011186]
1;[831, '300', 0.003817206591656614]
1;[832, '234', 0.0037997943546993914]
1;[833, '482', 0.003799523295131565]
1;[834, '714', 0.003771741810024985]
1;[835, '685', 0.0037550487358783803]
1;[836, '896', 0.003751782796831197]
1;[837, '781', 0.003736095680921669]
1;[838, '486', 0.0036943498983987694]
1;[839, '706', 0.0036896932948162434]
1;[840, '608', 0.0036263782205426583]
1;[841, '203', 0.0036212503406999694]
1;[842, '267', 0.0036211080921160267]
1;[843, '947', 0.003574170610034793]
1;[844, '161', 0.003552044879089956]
1;[845, '686', 0.00352979824975889]
1;[846, '572', 0.0035044295466017204]
1;[847, '653', 0.0035007408725324977]
1;[848, '22', 0.0034488031802629676]
1;[849, '255', 0.0034183470922697474]
1;[850, '1157', 0.003388411614651667]
1;[851, '1140', 0.003361446943340281]
1;[852, '994', 0.0033539455840834735]
1;[853, '1146', 0.0033057255738535908]
1;[854, '1083', 0.0032480357515830235]
1;[855, '1222', 0.003169286527830204]
1;[856, '795', 0.003119800456716177]
1;[857, '259', 0.003099427835333094]
1;[858, '573', 0.0030720903955741624]
1;[859, '98', 0.003066690785317606]
1;[860, '410', 0.003020294820737456]
1;[861, '360', 0.0029945871693504767]
1;[862, '248', 0.0029810248636571494]
1;[863, '104', 0.002946619615290299]
1;[864, '613', 0.0029309067751869403]
1;[865, '748', 0.002927445405154985]
1;[866, '123', 0.0028646768075192663]
1;[867, '77', 0.0028417377946653847]
1;[868, '895', 0.002769838835392002]
1;[869, '585', 0.0026433752039160363]
1;[870, '393', 0.002481512839662794]
1;[871, '215', 0.0024016332996254996]
1;[872, '348', 0.00237830259255235]
1;[873, '565', 0.00234944782746677]
1;[874, '955', 0.0023028115962676885]
1;[875, '660', 0.0014433844426342158]
2;[1, '761', 0.3968225168123371]
2;[2, '160', 0.26570972013024446]
2;[3, '592', 0.25488852843768334]
2;[4, '1170', 0.24654414286432785]
2;[5, '498', 0.2369801632919934]
2;[6, '590', 0.22601227830759757]
2;[7, '980', 0.22030611932612465]
2;[8, '733', 0.19843112309581487]
2;[9, '1', 0.18472447504964906]
2;[10, '754', 0.17824266113661077]
2;[11, '437', 0.1777295706044712]
2;[12, '137', 0.1506947387760068]
2;[13, '769', 0.1475853756781658]
2;[14, '912', 0.1474812527691248]
2;[15, '742', 0.14572046730030808]
2;[16, '1223', 0.14331990271637107]
2;[17, '1078', 0.139162451662491]
2;[18, '459', 0.13339880360746578]
2;[19, '1091', 0.13089286253709123]
2;[20, '440', 0.1290229633638704]
2;[21, '62', 0.12794049217986353]
2;[22, '925', 0.12496343460634093]
2;[23, '159', 0.12402815187572229]
2;[24, '6', 0.1238054942959492]
2;[25, '189', 0.12228258096244751]
2;[26, '111', 0.11787171210830755]
2;[27, '297', 0.11598538127777755]
2;[28, '588', 0.11346535193920818]
2;[29, '265', 0.11344057744765076]
2;[30, '711', 0.11045150864877215]
2;[31, '481', 0.10833579040814084]
2;[32, '427', 0.10529342852854218]
2;[33, '333', 0.10405069976426531]
2;[34, '11', 0.10347126716027107]
2;[35, '1080', 0.10246437518624585]
2;[36, '487', 0.10243420422847063]
2;[37, '499', 0.10238693736815568]
2;[38, '271', 0.10232133932908395]
2;[39, '555', 0.09846671067504335]
2;[40, '176', 0.09750490183002548]
2;[41, '790', 0.09635767808217739]
2;[42, '151', 0.09109542160089129]
2;[43, '1197', 0.0904079124096308]
2;[44, '511', 0.09021302606413259]
2;[45, '768', 0.08943645876322448]
2;[46, '598', 0.08765697341995626]
2;[47, '179', 0.08762645068041945]
2;[48, '1109', 0.08756884682635505]
2;[49, '903', 0.08756114165704316]
2;[50, '517', 0.08726083205678795]
2;[51, '225', 0.08656966238833516]
2;[52, '457', 0.08486031674035355]
2;[53, '767', 0.08418423293838032]
2;[54, '432', 0.08394143168479903]
2;[55, '478', 0.08383397709422682]
2;[56, '25', 0.08364412340164343]
2;[57, '80', 0.08335806353254674]
2;[58, '505', 0.08275837559866596]
2;[59, '301', 0.0825712984439201]
2;[60, '95', 0.08257006258244737]
2;[61, '66', 0.08193680545348266]
2;[62, '975', 0.08187349508544485]
2;[63, '618', 0.08082012003559724]
2;[64, '463', 0.08061202470676203]
2;[65, '452', 0.08046360682532157]
2;[66, '1071', 0.07999667448854815]
2;[67, '827', 0.07974331119023112]
2;[68, '550', 0.07853860213355661]
2;[69, '325', 0.07798189004607205]
2;[70, '682', 0.07767538471047103]
2;[71, '473', 0.07710077864930436]
2;[72, '683', 0.07607599247398668]
2;[73, '1211', 0.07599323966499777]
2;[74, '945', 0.07510954271779831]
2;[75, '1064', 0.07494801605652444]
2;[76, '556', 0.07444321006132193]
2;[77, '417', 0.0743873720455847]
2;[78, '7', 0.0737007863349412]
2;[79, '1065', 0.07361375676120277]
2;[80, '1125', 0.07338106340334247]
2;[81, '1067', 0.07223985806829301]
2;[82, '513', 0.070882091454386]
2;[83, '345', 0.07029873390023553]
2;[84, '921', 0.0696295163577128]
2;[85, '776', 0.06955721668450235]
2;[86, '1082', 0.0681013242188281]
2;[87, '1173', 0.06775682814053452]
2;[88, '202', 0.06726267943309536]
2;[89, '758', 0.0669955802294824]
2;[90, '1090', 0.06690545369197971]
2;[91, '441', 0.06681616822329686]
2;[92, '501', 0.06592443033279283]
2;[93, '135', 0.06564742704693316]
2;[94, '874', 0.06541076771755613]
2;[95, '913', 0.06493805821779297]
2;[96, '17', 0.06424387696243038]
2;[97, '1238', 0.06375001920299803]
2;[98, '270', 0.0637342461656603]
2;[99, '188', 0.0636190538989923]
2;[100, '1156', 0.06339503202040417]
2;[101, '1137', 0.06322344653343182]
2;[102, '200', 0.06281913051811308]
2;[103, '1172', 0.06278914709075734]
2;[104, '531', 0.06252700015040644]
2;[105, '571', 0.06219216887319206]
2;[106, '812', 0.06169254532696225]
2;[107, '1145', 0.06139167130974857]
2;[108, '956', 0.06073617797123011]
2;[109, '331', 0.060676617613204836]
2;[110, '400', 0.06067656953606838]
2;[111, '879', 0.06022690432776593]
2;[112, '823', 0.06002746845462095]
2;[113, '47', 0.059277632657657064]
2;[114, '114', 0.0592190281817546]
2;[115, '1102', 0.05899278058487644]
2;[116, '563', 0.0589686925246654]
2;[117, '1192', 0.05789210191585021]
2;[118, '753', 0.05723859184574391]
2;[119, '455', 0.05721636823853732]
2;[120, '788', 0.0569763689910761]
2;[121, '915', 0.0568022544622118]
2;[122, '1215', 0.05644277046686883]
2;[123, '736', 0.056294672518670597]
2;[124, '867', 0.05621922727411376]
2;[125, '540', 0.0560194971677314]
2;[126, '429', 0.055599398783151774]
2;[127, '370', 0.055475814387635686]
2;[128, '609', 0.05511191897392909]
2;[129, '989', 0.055073275612705336]
2;[130, '77', 0.054976794069489125]
2;[131, '1112', 0.0548808440489997]
2;[132, '377', 0.05449648006522373]
2;[133, '882', 0.05379008583238911]
2;[134, '48', 0.05373238066482459]
2;[135, '634', 0.05358134071476565]
2;[136, '1171', 0.053533632790248795]
2;[137, '174', 0.05322107666307062]
2;[138, '1227', 0.05309174177156439]
2;[139, '910', 0.052899867035240675]
2;[140, '800', 0.05230364727916153]
2;[141, '1169', 0.0522297464013927]
2;[142, '784', 0.05218178967510017]
2;[143, '346', 0.05215775411834298]
2;[144, '226', 0.052139657592762234]
2;[145, '589', 0.05213284607167106]
2;[146, '458', 0.051985570291299105]
2;[147, '533', 0.05197994230148346]
2;[148, '107', 0.05169233421287155]
2;[149, '148', 0.05160629692613123]
2;[150, '212', 0.05156274935832454]
2;[151, '568', 0.05155407004623169]
2;[152, '41', 0.051551107892818526]
2;[153, '125', 0.0510199543596221]
2;[154, '1019', 0.05093339600308375]
2;[155, '957', 0.050843593385498674]
2;[156, '909', 0.05024165362598107]
2;[157, '558', 0.05001548929090847]
2;[158, '896', 0.05000489579604822]
2;[159, '696', 0.04985630878101969]
2;[160, '32', 0.048822022524641843]
2;[161, '969', 0.04879099576271176]
2;[162, '497', 0.048781222700678945]
2;[163, '304', 0.047820207920095004]
2;[164, '56', 0.04762249014016251]
2;[165, '266', 0.04761939175103378]
2;[166, '863', 0.047559074102346235]
2;[167, '564', 0.04753024976284075]
2;[168, '988', 0.04736381152702981]
2;[169, '1079', 0.04671953565199416]
2;[170, '45', 0.04670120609984052]
2;[171, '1092', 0.04632672663556359]
2;[172, '887', 0.04626988214967918]
2;[173, '296', 0.04625580656648209]
2;[174, '666', 0.04586509217275538]
2;[175, '316', 0.04572567211694254]
2;[176, '223', 0.045290738977599325]
2;[177, '935', 0.04502151397974754]
2;[178, '614', 0.04499404618057362]
2;[179, '1066', 0.04454795142585585]
2;[180, '1121', 0.044287976001024354]
2;[181, '546', 0.043742430030011166]
2;[182, '318', 0.043384379263543306]
2;[183, '542', 0.04315728064409152]
2;[184, '308', 0.04305756432642605]
2;[185, '396', 0.0427422507564555]
2;[186, '690', 0.04251603258212822]
2;[187, '187', 0.04203877526238121]
2;[188, '600', 0.041739809463124646]
2;[189, '103', 0.041693435644550685]
2;[190, '515', 0.04138177665564341]
2;[191, '322', 0.04110207396506224]
2;[192, '1033', 0.04099650265099181]
2;[193, '262', 0.040643780546025424]
2;[194, '15', 0.04052984765438912]
2;[195, '392', 0.039779549802922795]
2;[196, '922', 0.0392912773976259]
2;[197, '309', 0.03867156663105488]
2;[198, '282', 0.038511561287157665]
2;[199, '889', 0.03845797740544931]
2;[200, '152', 0.03821331551463313]
2;[201, '261', 0.03769073277669822]
2;[202, '281', 0.03766113304580109]
2;[203, '177', 0.037601918027034394]
2;[204, '1175', 0.0375736096456522]
2;[205, '57', 0.03745226082058377]
2;[206, '559', 0.03743474760708408]
2;[207, '987', 0.0369189535602061]
2;[208, '810', 0.036793170893288145]
2;[209, '502', 0.03674352032003262]
2;[210, '929', 0.036651806022499615]
2;[211, '724', 0.03630067181543387]
2;[212, '1135', 0.03620341444562901]
2;[213, '430', 0.03604028930026224]
2;[214, '1029', 0.03600307363133376]
2;[215, '842', 0.03593178331024917]
2;[216, '1149', 0.03560164274056935]
2;[217, '1081', 0.03531599628709431]
2;[218, '1086', 0.03520682388805754]
2;[219, '514', 0.035019769966745586]
2;[220, '28', 0.0344691499486019]
2;[221, '1180', 0.034361233713029904]
2;[222, '447', 0.03420797644771343]
2;[223, '219', 0.03414618730886696]
2;[224, '439', 0.03392820476302536]
2;[225, '485', 0.033876781978570275]
2;[226, '872', 0.03379693872099427]
2;[227, '178', 0.03370257174936748]
2;[228, '1120', 0.0337021444226668]
2;[229, '307', 0.0335020008794647]
2;[230, '838', 0.033496161252784803]
2;[231, '955', 0.03341296982426585]
2;[232, '716', 0.033401689101405306]
2;[233, '134', 0.032910971829817184]
2;[234, '651', 0.032725321536894954]
2;[235, '873', 0.0326528977853578]
2;[236, '503', 0.03235606337821189]
2;[237, '172', 0.03225145939433528]
2;[238, '166', 0.031695779238218945]
2;[239, '118', 0.03144123192772231]
2;[240, '53', 0.03138156133674731]
2;[241, '958', 0.03133555589857146]
2;[242, '1228', 0.031296798961343054]
2;[243, '1051', 0.031167459513479413]
2;[244, '1076', 0.031002120323825433]
2;[245, '157', 0.030967142847085495]
2;[246, '837', 0.030813367048531954]
2;[247, '1012', 0.030686574412503245]
2;[248, '805', 0.030598492566920314]
2;[249, '1185', 0.030441684706201243]
2;[250, '914', 0.030441455067970368]
2;[251, '661', 0.030270172582247186]
2;[252, '1103', 0.030210110477258703]
2;[253, '802', 0.029784997343333175]
2;[254, '702', 0.029201878196454017]
2;[255, '199', 0.0291415262041682]
2;[256, '1063', 0.028810732209957952]
2;[257, '778', 0.02837874370578351]
2;[258, '983', 0.028232847958745495]
2;[259, '976', 0.028154625041019784]
2;[260, '208', 0.02807312703998419]
2;[261, '8', 0.02789483484189783]
2;[262, '450', 0.027829414013265035]
2;[263, '787', 0.027660718464239665]
2;[264, '99', 0.027585231577077596]
2;[265, '314', 0.02749475758374716]
2;[266, '31', 0.027467726971934572]
2;[267, '210', 0.02745161501731673]
2;[268, '321', 0.027261323885909718]
2;[269, '482', 0.02725682793354807]
2;[270, '1143', 0.02703778344930886]
2;[271, '1199', 0.026964661780794402]
2;[272, '898', 0.02681652571957464]
2;[273, '820', 0.02677143888009908]
2;[274, '905', 0.026716050785541928]
2;[275, '864', 0.02639340777636275]
2;[276, '673', 0.026331225979829988]
2;[277, '480', 0.026290601072434645]
2;[278, '844', 0.026161355212698544]
2;[279, '890', 0.026114758552896373]
2;[280, '337', 0.026016844996868228]
2;[281, '451', 0.025853075008717915]
2;[282, '373', 0.025492871877971064]
2;[283, '1096', 0.025444930757203273]
2;[284, '982', 0.025263814977523325]
2;[285, '243', 0.02516937722910569]
2;[286, '16', 0.025167182855766163]
2;[287, '596', 0.025098275430199782]
2;[288, '184', 0.02504912755369007]
2;[289, '901', 0.024984690477449452]
2;[290, '403', 0.02480603497723178]
2;[291, '782', 0.024802966161683686]
2;[292, '382', 0.02476408926303713]
2;[293, '311', 0.024662447384544393]
2;[294, '58', 0.0246490195691236]
2;[295, '962', 0.024603469731732983]
2;[296, '343', 0.024599341215283742]
2;[297, '61', 0.02454025477850137]
2;[298, '1095', 0.02453326556900136]
2;[299, '510', 0.024443063946149278]
2;[300, '698', 0.02432767457028586]
2;[301, '94', 0.024223764424319356]
2;[302, '272', 0.024120971859801596]
2;[303, '366', 0.024100453880091008]
2;[304, '731', 0.024047675775836937]
2;[305, '670', 0.02384437403487528]
2;[306, '365', 0.023778652795208247]
2;[307, '324', 0.02373570951972322]
2;[308, '1009', 0.02369020174902344]
2;[309, '110', 0.023668478708473096]
2;[310, '808', 0.023576126463698516]
2;[311, '918', 0.02355773753629981]
2;[312, '201', 0.023549094351706486]
2;[313, '74', 0.02330448593527933]
2;[314, '334', 0.02289608443971548]
2;[315, '687', 0.02284856240086563]
2;[316, '1159', 0.02284336464749813]
2;[317, '27', 0.022821892474142746]
2;[318, '477', 0.022811455120016505]
2;[319, '1188', 0.02274332575074203]
2;[320, '1222', 0.022735667306439993]
2;[321, '146', 0.022640003552615456]
2;[322, '299', 0.022635459640636183]
2;[323, '302', 0.02257076648934909]
2;[324, '133', 0.02254243236907609]
2;[325, '652', 0.022527938198504755]
2;[326, '1040', 0.022470354839938644]
2;[327, '264', 0.022456195594122156]
2;[328, '710', 0.02242524313816741]
2;[329, '1216', 0.02242209732281494]
2;[330, '725', 0.022233946868695936]
2;[331, '124', 0.0221912314794529]
2;[332, '821', 0.022107004349551287]
2;[333, '1039', 0.022096999220388287]
2;[334, '1073', 0.022022875058750124]
2;[335, '508', 0.021768057956975638]
2;[336, '1168', 0.021715519951364882]
2;[337, '43', 0.021527150457256415]
2;[338, '453', 0.021338256981721822]
2;[339, '1097', 0.02133322604131898]
2;[340, '917', 0.021231016220152377]
2;[341, '549', 0.021141599285778606]
2;[342, '677', 0.02110011223730589]
2;[343, '627', 0.021027462823974344]
2;[344, '822', 0.020951007463386583]
2;[345, '1163', 0.02085122798905708]
2;[346, '1234', 0.020778042889163472]
2;[347, '871', 0.020596645313949946]
2;[348, '1118', 0.020596609696912748]
2;[349, '699', 0.020580123980396613]
2;[350, '679', 0.020472574307561643]
2;[351, '222', 0.02041269673058326]
2;[352, '765', 0.020386532022894994]
2;[353, '165', 0.020374526333803825]
2;[354, '256', 0.020186666542682398]
2;[355, '52', 0.020106625688142324]
2;[356, '438', 0.02008858833877376]
2;[357, '543', 0.019944375782508857]
2;[358, '707', 0.019897123988588332]
2;[359, '680', 0.019879422188531243]
